"","startTime","duration","app","endTime","date","category"
"11176",2023-01-12 17:46:52,45.968,"Messenger",2023-01-12 17:47:38,2023-01-12,"free time"
"11177",2023-01-12 17:46:51,0,"Messenger",2023-01-12 17:46:51,2023-01-12,"free time"
"11178",2023-01-12 17:46:48,1.102,"Messenger",2023-01-12 17:46:50,2023-01-12,"free time"
"11179",2023-01-12 17:46:46,1.088,"chrome",2023-01-12 17:46:48,2023-01-12,"studies"
"11180",2023-01-12 17:46:45,0,"chrome",2023-01-12 17:46:45,2023-01-12,"studies"
"11181",2023-01-12 17:45:18,86.01,"Spotify",2023-01-12 17:46:45,2023-01-12,"free time"
"11182",2023-01-12 17:45:05,12.137,"Spotify",2023-01-12 17:45:18,2023-01-12,"free time"
"11183",2023-01-12 17:45:04,0,"Spotify",2023-01-12 17:45:04,2023-01-12,"free time"
"11184",2023-01-12 17:45:03,0,"SearchHost",2023-01-12 17:45:03,2023-01-12,"other"
"11185",2023-01-12 17:45:02,0,"explorer",2023-01-12 17:45:02,2023-01-12,"other"
"11186",2023-01-12 17:44:59,1.092,"SearchHost",2023-01-12 17:45:01,2023-01-12,"other"
"11187",2023-01-12 17:43:40,78.615,"Discord",2023-01-12 17:44:59,2023-01-12,"other"
"11188",2023-01-12 17:42:46,52.179,"chrome",2023-01-12 17:43:39,2023-01-12,"studies"
"11189",2023-01-12 17:42:44,1.272,"unknown",2023-01-12 17:42:46,2023-01-12,"other"
"11190",2023-01-12 16:15:13,4.348,"unknown",2023-01-12 16:15:18,2023-01-12,"other"
"11191",2023-01-12 16:10:35,277.098,"chrome",2023-01-12 16:15:13,2023-01-12,"studies"
"11192",2023-01-12 16:10:34,0,"chrome",2023-01-12 16:10:34,2023-01-12,"studies"
"11193",2023-01-12 16:10:33,0,"chrome",2023-01-12 16:10:33,2023-01-12,"studies"
"11194",2023-01-12 16:10:29,2.197,"chrome",2023-01-12 16:10:32,2023-01-12,"studies"
"11195",2023-01-12 16:10:28,0,"chrome",2023-01-12 16:10:28,2023-01-12,"studies"
"11196",2023-01-12 16:10:26,1.088,"chrome",2023-01-12 16:10:28,2023-01-12,"studies"
"11197",2023-01-12 16:10:22,3.279,"chrome",2023-01-12 16:10:26,2023-01-12,"studies"
"11198",2023-01-12 16:10:21,0,"chrome",2023-01-12 16:10:21,2023-01-12,"studies"
"11199",2023-01-12 16:10:05,14.238,"Discord",2023-01-12 16:10:20,2023-01-12,"other"
"11200",2023-01-12 16:10:02,2.172,"Discord",2023-01-12 16:10:05,2023-01-12,"other"
"11201",2023-01-12 16:10:01,0,"Messenger",2023-01-12 16:10:01,2023-01-12,"free time"
"11202",2023-01-12 16:10:00,0,"SearchHost",2023-01-12 16:10:00,2023-01-12,"other"
"11203",2023-01-12 16:09:59,0,"unknown",2023-01-12 16:09:59,2023-01-12,"other"
"11204",2023-01-12 16:07:40,137.257,"Messenger",2023-01-12 16:09:58,2023-01-12,"free time"
"11205",2023-01-12 16:07:39,0,"Messenger",2023-01-12 16:07:39,2023-01-12,"free time"
"11206",2023-01-12 16:07:37,1.1,"Messenger",2023-01-12 16:07:39,2023-01-12,"free time"
"11207",2023-01-12 16:07:35,1.102,"explorer",2023-01-12 16:07:37,2023-01-12,"other"
"11208",2023-01-12 16:07:34,0,"chrome",2023-01-12 16:07:34,2023-01-12,"studies"
"11209",2023-01-12 16:07:23,9.92,"explorer",2023-01-12 16:07:33,2023-01-12,"other"
"11210",2023-01-12 16:07:22,0,"explorer",2023-01-12 16:07:22,2023-01-12,"other"
"11211",2023-01-12 16:07:20,0,"unknown",2023-01-12 16:07:20,2023-01-12,"other"
"11212",2023-01-12 15:30:18,6.533,"unknown",2023-01-12 15:30:25,2023-01-12,"other"
"11213",2023-01-12 15:15:09,907.997,"Discord",2023-01-12 15:30:17,2023-01-12,"other"
"11214",2023-01-12 15:14:14,53.195,"explorer",2023-01-12 15:15:08,2023-01-12,"other"
"11215",2023-01-12 15:14:01,12.164,"Discord",2023-01-12 15:14:14,2023-01-12,"other"
"11216",2023-01-12 15:10:52,188.119,"chrome",2023-01-12 15:14:01,2023-01-12,"studies"
"11217",2023-01-12 15:10:21,30.241,"chrome",2023-01-12 15:10:52,2023-01-12,"studies"
"11218",2023-01-12 15:10:17,2.151,"chrome",2023-01-12 15:10:20,2023-01-12,"studies"
"11219",2023-01-12 15:09:49,27.163,"chrome",2023-01-12 15:10:17,2023-01-12,"studies"
"11220",2023-01-12 15:09:48,0,"explorer",2023-01-12 15:09:48,2023-01-12,"other"
"11221",2023-01-12 15:09:31,16.317,"chrome",2023-01-12 15:09:48,2023-01-12,"studies"
"11222",2023-01-12 15:09:13,16.156,"chrome",2023-01-12 15:09:30,2023-01-12,"studies"
"11223",2023-01-12 15:09:09,3.234,"chrome",2023-01-12 15:09:13,2023-01-12,"studies"
"11224",2023-01-12 15:07:29,98.803,"chrome",2023-01-12 15:09:08,2023-01-12,"studies"
"11225",2023-01-12 15:07:04,23.753,"Discord",2023-01-12 15:07:28,2023-01-12,"other"
"11226",2023-01-12 15:03:02,240.94,"chrome",2023-01-12 15:07:03,2023-01-12,"studies"
"11227",2023-01-12 15:02:55,6.532,"Discord",2023-01-12 15:03:02,2023-01-12,"other"
"11228",2023-01-12 15:01:54,59.628,"chrome",2023-01-12 15:02:54,2023-01-12,"studies"
"11229",2023-01-12 15:01:47,5.664,"chrome",2023-01-12 15:01:53,2023-01-12,"studies"
"11230",2023-01-12 15:01:21,25.155,"chrome",2023-01-12 15:01:47,2023-01-12,"studies"
"11231",2023-01-12 15:01:14,5.428,"chrome",2023-01-12 15:01:20,2023-01-12,"studies"
"11232",2023-01-12 15:01:12,1.09,"chrome",2023-01-12 15:01:14,2023-01-12,"studies"
"11233",2023-01-12 15:01:08,3.257,"Discord",2023-01-12 15:01:12,2023-01-12,"other"
"11234",2023-01-12 15:01:03,3.335,"chrome",2023-01-12 15:01:07,2023-01-12,"studies"
"11235",2023-01-12 15:01:01,1.089,"chrome",2023-01-12 15:01:03,2023-01-12,"studies"
"11236",2023-01-12 15:00:59,1.093,"chrome",2023-01-12 15:01:01,2023-01-12,"studies"
"11237",2023-01-12 15:00:56,2.162,"chrome",2023-01-12 15:00:59,2023-01-12,"studies"
"11238",2023-01-12 15:00:51,3.242,"chrome",2023-01-12 15:00:55,2023-01-12,"studies"
"11239",2023-01-12 15:00:50,0,"explorer",2023-01-12 15:00:50,2023-01-12,"other"
"11240",2023-01-12 15:00:40,9.704,"Discord",2023-01-12 15:00:50,2023-01-12,"other"
"11241",2023-01-12 15:00:35,3.232,"Discord",2023-01-12 15:00:39,2023-01-12,"other"
"11242",2023-01-12 15:00:34,0,"explorer",2023-01-12 15:00:34,2023-01-12,"other"
"11243",2023-01-12 15:00:31,2.154,"Discord",2023-01-12 15:00:34,2023-01-12,"other"
"11244",2023-01-12 14:58:10,139.979,"chrome",2023-01-12 15:00:30,2023-01-12,"studies"
"11245",2023-01-12 14:58:08,1.133,"explorer",2023-01-12 14:58:10,2023-01-12,"other"
"11246",2023-01-12 14:39:48,1098.249,"chrome",2023-01-12 14:58:07,2023-01-12,"studies"
"11247",2023-01-12 14:39:37,9.8,"Discord",2023-01-12 14:39:47,2023-01-12,"other"
"11248",2023-01-12 14:39:16,19.768,"chrome",2023-01-12 14:39:36,2023-01-12,"studies"
"11249",2023-01-12 14:39:04,10.983,"Discord",2023-01-12 14:39:15,2023-01-12,"other"
"11250",2023-01-12 14:38:55,7.873,"ShellExperienceHost",2023-01-12 14:39:03,2023-01-12,"other"
"11251",2023-01-12 14:36:29,145.485,"chrome",2023-01-12 14:38:55,2023-01-12,"studies"
"11252",2023-01-12 14:36:28,0,"explorer",2023-01-12 14:36:28,2023-01-12,"other"
"11253",2023-01-12 14:36:16,10.829,"chrome",2023-01-12 14:36:27,2023-01-12,"studies"
"11254",2023-01-12 14:36:15,0,"explorer",2023-01-12 14:36:15,2023-01-12,"other"
"11255",2023-01-12 14:33:12,181.801,"chrome",2023-01-12 14:36:14,2023-01-12,"studies"
"11256",2023-01-12 14:33:11,0,"explorer",2023-01-12 14:33:11,2023-01-12,"other"
"11257",2023-01-12 14:31:30,99.924,"chrome",2023-01-12 14:33:10,2023-01-12,"studies"
"11258",2023-01-12 14:31:25,3.242,"Discord",2023-01-12 14:31:29,2023-01-12,"other"
"11259",2023-01-12 14:19:52,692.212,"chrome",2023-01-12 14:31:25,2023-01-12,"studies"
"11260",2023-01-12 14:19:49,2.151,"Discord",2023-01-12 14:19:52,2023-01-12,"other"
"11261",2023-01-12 14:17:55,112.46,"chrome",2023-01-12 14:19:48,2023-01-12,"studies"
"11262",2023-01-12 14:17:53,1.092,"Discord",2023-01-12 14:17:55,2023-01-12,"other"
"11263",2023-01-12 14:17:46,5.424,"chrome",2023-01-12 14:17:52,2023-01-12,"studies"
"11264",2023-01-12 14:16:15,90.252,"chrome",2023-01-12 14:17:46,2023-01-12,"studies"
"11265",2023-01-12 14:16:02,11.516,"chrome",2023-01-12 14:16:14,2023-01-12,"studies"
"11266",2023-01-12 14:16:01,0,"chrome",2023-01-12 14:16:01,2023-01-12,"studies"
"11267",2023-01-12 14:15:19,40.723,"chrome",2023-01-12 14:16:00,2023-01-12,"studies"
"11268",2023-01-12 14:15:14,4.399,"chrome",2023-01-12 14:15:19,2023-01-12,"studies"
"11269",2023-01-12 14:14:58,15.262,"Discord",2023-01-12 14:15:14,2023-01-12,"other"
"11270",2023-01-12 14:14:52,4.413,"Discord",2023-01-12 14:14:57,2023-01-12,"other"
"11271",2023-01-12 14:14:50,1.102,"Discord",2023-01-12 14:14:52,2023-01-12,"other"
"11272",2023-01-12 14:14:37,11.485,"chrome",2023-01-12 14:14:49,2023-01-12,"studies"
"11273",2023-01-12 14:14:33,3.246,"chrome",2023-01-12 14:14:37,2023-01-12,"studies"
"11274",2023-01-12 14:14:24,7.604,"chrome",2023-01-12 14:14:32,2023-01-12,"studies"
"11275",2023-01-12 14:14:20,3.296,"Discord",2023-01-12 14:14:24,2023-01-12,"other"
"11276",2023-01-12 14:14:14,4.392,"ShellExperienceHost",2023-01-12 14:14:19,2023-01-12,"other"
"11277",2023-01-12 14:14:11,2.203,"chrome",2023-01-12 14:14:14,2023-01-12,"studies"
"11278",2023-01-12 14:14:06,4.373,"chrome",2023-01-12 14:14:11,2023-01-12,"studies"
"11279",2023-01-12 14:14:04,0,"chrome",2023-01-12 14:14:04,2023-01-12,"studies"
"11280",2023-01-12 14:13:53,9.885,"chrome",2023-01-12 14:14:03,2023-01-12,"studies"
"11281",2023-01-12 14:11:12,160.286,"chrome",2023-01-12 14:13:53,2023-01-12,"studies"
"11282",2023-01-12 14:11:11,0,"chrome",2023-01-12 14:11:11,2023-01-12,"studies"
"11283",2023-01-12 14:11:10,0,"chrome",2023-01-12 14:11:10,2023-01-12,"studies"
"11284",2023-01-12 14:10:53,15.345,"chrome",2023-01-12 14:11:09,2023-01-12,"studies"
"11285",2023-01-12 14:10:34,18.725,"chrome",2023-01-12 14:10:53,2023-01-12,"studies"
"11286",2023-01-12 14:10:31,1.096,"chrome",2023-01-12 14:10:33,2023-01-12,"studies"
"11287",2023-01-12 14:09:35,55.276,"chrome",2023-01-12 14:10:31,2023-01-12,"studies"
"11288",2023-01-12 14:09:34,0,"chrome",2023-01-12 14:09:34,2023-01-12,"studies"
"11289",2023-01-12 14:09:23,9.951,"chrome",2023-01-12 14:09:33,2023-01-12,"studies"
"11290",2023-01-12 14:09:13,8.832,"chrome",2023-01-12 14:09:22,2023-01-12,"studies"
"11291",2023-01-12 14:09:12,0,"chrome",2023-01-12 14:09:12,2023-01-12,"studies"
"11292",2023-01-12 14:08:42,28.912,"chrome",2023-01-12 14:09:11,2023-01-12,"studies"
"11293",2023-01-12 14:08:38,2.206,"ShellExperienceHost",2023-01-12 14:08:41,2023-01-12,"other"
"11294",2023-01-12 14:08:37,0,"explorer",2023-01-12 14:08:37,2023-01-12,"other"
"11295",2023-01-12 14:08:33,3.372,"Discord",2023-01-12 14:08:37,2023-01-12,"other"
"11296",2023-01-12 14:08:24,7.826,"ShellExperienceHost",2023-01-12 14:08:32,2023-01-12,"other"
"11297",2023-01-12 14:08:10,12.678,"chrome",2023-01-12 14:08:23,2023-01-12,"studies"
"11298",2023-01-12 14:08:02,6.938,"ShellExperienceHost",2023-01-12 14:08:09,2023-01-12,"other"
"11299",2023-01-12 14:08:00,1.088,"chrome",2023-01-12 14:08:02,2023-01-12,"studies"
"11300",2023-01-12 14:07:41,17.641,"chrome",2023-01-12 14:07:59,2023-01-12,"studies"
"11301",2023-01-12 14:07:20,19.741,"chrome",2023-01-12 14:07:40,2023-01-12,"studies"
"11302",2023-01-12 14:07:13,5.483,"chrome",2023-01-12 14:07:19,2023-01-12,"studies"
"11303",2023-01-12 14:07:11,1.113,"chrome",2023-01-12 14:07:13,2023-01-12,"studies"
"11304",2023-01-12 14:07:05,5.581,"chrome",2023-01-12 14:07:11,2023-01-12,"studies"
"11305",2023-01-12 14:07:02,1.084,"chrome",2023-01-12 14:07:04,2023-01-12,"studies"
"11306",2023-01-12 14:06:57,4.389,"chrome",2023-01-12 14:07:02,2023-01-12,"studies"
"11307",2023-01-12 14:04:46,129.662,"chrome",2023-01-12 14:06:56,2023-01-12,"studies"
"11308",2023-01-12 14:04:45,0,"chrome",2023-01-12 14:04:45,2023-01-12,"studies"
"11309",2023-01-12 14:04:42,2.201,"chrome",2023-01-12 14:04:45,2023-01-12,"studies"
"11310",2023-01-12 14:04:39,1.147,"chrome",2023-01-12 14:04:41,2023-01-12,"studies"
"11311",2023-01-12 14:04:13,25.472,"chrome",2023-01-12 14:04:39,2023-01-12,"studies"
"11312",2023-01-12 14:04:12,0,"chrome",2023-01-12 14:04:12,2023-01-12,"studies"
"11313",2023-01-12 14:04:10,1.115,"chrome",2023-01-12 14:04:12,2023-01-12,"studies"
"11314",2023-01-12 14:03:39,29.858,"chrome",2023-01-12 14:04:09,2023-01-12,"studies"
"11315",2023-01-12 14:03:31,6.589,"chrome",2023-01-12 14:03:38,2023-01-12,"studies"
"11316",2023-01-12 14:03:25,4.41,"chrome",2023-01-12 14:03:30,2023-01-12,"studies"
"11317",2023-01-12 14:03:23,1.088,"Messenger",2023-01-12 14:03:25,2023-01-12,"free time"
"11318",2023-01-12 14:03:20,2.194,"Discord",2023-01-12 14:03:23,2023-01-12,"other"
"11319",2023-01-12 14:03:17,2.223,"ApplicationFrameHost",2023-01-12 14:03:20,2023-01-12,"other"
"11320",2023-01-12 14:03:04,11.007,"GitHubDesktop",2023-01-12 14:03:16,2023-01-12,"studies"
"11321",2023-01-12 14:03:03,0,"ApplicationFrameHost",2023-01-12 14:03:03,2023-01-12,"other"
"11322",2023-01-12 14:03:02,0,"explorer",2023-01-12 14:03:02,2023-01-12,"other"
"11323",2023-01-12 14:03:01,0,"SearchHost",2023-01-12 14:03:01,2023-01-12,"other"
"11324",2023-01-12 14:02:59,1.075,"ApplicationFrameHost",2023-01-12 14:03:01,2023-01-12,"other"
"11325",2023-01-12 14:02:47,10.962,"Discord",2023-01-12 14:02:58,2023-01-12,"other"
"11326",2023-01-12 14:02:34,11.936,"Discord",2023-01-12 14:02:46,2023-01-12,"other"
"11327",2023-01-12 14:02:29,3.304,"Discord",2023-01-12 14:02:33,2023-01-12,"other"
"11328",2023-01-12 14:01:51,37.447,"Discord",2023-01-12 14:02:29,2023-01-12,"other"
"11329",2023-01-12 13:58:25,204.79,"ShellExperienceHost",2023-01-12 14:01:50,2023-01-12,"other"
"11330",2023-01-12 13:58:05,18.639,"Discord",2023-01-12 13:58:24,2023-01-12,"other"
"11331",2023-01-12 13:58:02,2.21,"SearchHost",2023-01-12 13:58:05,2023-01-12,"other"
"11332",2023-01-12 13:58:01,0,"unknown",2023-01-12 13:58:01,2023-01-12,"other"
"11333",2023-01-12 13:57:33,27.148,"Discord",2023-01-12 13:58:01,2023-01-12,"other"
"11334",2023-01-12 13:57:08,23.23,"Discord",2023-01-12 13:57:32,2023-01-12,"other"
"11335",2023-01-12 13:56:23,44.08,"Discord",2023-01-12 13:57:08,2023-01-12,"other"
"11336",2023-01-12 13:55:58,24.522,"Discord",2023-01-12 13:56:23,2023-01-12,"other"
"11337",2023-01-12 13:55:42,14.467,"Discord",2023-01-12 13:55:57,2023-01-12,"other"
"11338",2023-01-12 13:55:41,0,"Discord",2023-01-12 13:55:41,2023-01-12,"other"
"11339",2023-01-12 13:55:31,8.913,"Messenger",2023-01-12 13:55:40,2023-01-12,"free time"
"11340",2023-01-12 13:55:26,3.292,"Discord",2023-01-12 13:55:30,2023-01-12,"other"
"11341",2023-01-12 13:55:24,1.112,"Messenger",2023-01-12 13:55:26,2023-01-12,"free time"
"11342",2023-01-12 13:55:22,1.182,"SearchHost",2023-01-12 13:55:24,2023-01-12,"other"
"11343",2023-01-12 13:54:52,29.07,"Messenger",2023-01-12 13:55:22,2023-01-12,"free time"
"11344",2023-01-12 13:54:48,2.178,"Messenger",2023-01-12 13:54:51,2023-01-12,"free time"
"11345",2023-01-12 13:54:35,11.852,"explorer",2023-01-12 13:54:47,2023-01-12,"other"
"11346",2023-01-12 13:54:24,8.612,"explorer",2023-01-12 13:54:33,2023-01-12,"other"
"11347",2023-01-12 13:54:04,0,"unknown",2023-01-12 13:54:04,2023-01-12,"other"
"11348",2023-01-12 13:45:17,21.889,"unknown",2023-01-12 13:45:39,2023-01-12,"other"
"11349",2023-01-12 10:45:45,15.516,"unknown",2023-01-12 10:46:01,2023-01-12,"other"
"11350",2023-01-12 10:45:43,1.12,"explorer",2023-01-12 10:45:45,2023-01-12,"other"
"11351",2023-01-12 10:44:19,82.932,"ONENOTE",2023-01-12 10:45:42,2023-01-12,"studies"
"11352",2023-01-12 10:44:18,0,"explorer",2023-01-12 10:44:18,2023-01-12,"other"
"11353",2023-01-12 10:38:13,363.42,"ONENOTE",2023-01-12 10:44:17,2023-01-12,"studies"
"11354",2023-01-12 10:37:59,13.185,"ONENOTE",2023-01-12 10:38:13,2023-01-12,"studies"
"11355",2023-01-12 10:37:52,5.456,"ONENOTE",2023-01-12 10:37:58,2023-01-12,"studies"
"11356",2023-01-12 10:37:51,0,"ONENOTE",2023-01-12 10:37:51,2023-01-12,"studies"
"11357",2023-01-12 10:37:47,3.393,"ONENOTE",2023-01-12 10:37:51,2023-01-12,"studies"
"11358",2023-01-12 10:37:40,5.721,"ONENOTE",2023-01-12 10:37:46,2023-01-12,"studies"
"11359",2023-01-12 10:37:39,0,"ONENOTE",2023-01-12 10:37:39,2023-01-12,"studies"
"11360",2023-01-12 10:33:57,220.402,"ONENOTE",2023-01-12 10:37:38,2023-01-12,"studies"
"11361",2023-01-12 10:33:45,10.824,"ApplicationFrameHost",2023-01-12 10:33:56,2023-01-12,"other"
"11362",2023-01-12 10:33:27,16.88,"ONENOTE",2023-01-12 10:33:44,2023-01-12,"studies"
"11363",2023-01-12 10:32:54,32.21,"Messenger",2023-01-12 10:33:27,2023-01-12,"free time"
"11364",2023-01-12 10:32:52,0,"Messenger",2023-01-12 10:32:52,2023-01-12,"free time"
"11365",2023-01-12 10:31:55,55.664,"ONENOTE",2023-01-12 10:32:51,2023-01-12,"studies"
"11366",2023-01-12 10:31:53,1.414,"Messenger",2023-01-12 10:31:55,2023-01-12,"free time"
"11367",2023-01-12 10:31:50,1.308,"chrome",2023-01-12 10:31:52,2023-01-12,"studies"
"11368",2023-01-12 10:31:24,24.178,"ShellExperienceHost",2023-01-12 10:31:49,2023-01-12,"other"
"11369",2023-01-12 10:31:23,0,"explorer",2023-01-12 10:31:23,2023-01-12,"other"
"11370",2023-01-12 10:31:22,0,"chrome",2023-01-12 10:31:22,2023-01-12,"studies"
"11371",2023-01-12 10:31:21,0,"chrome",2023-01-12 10:31:21,2023-01-12,"studies"
"11372",2023-01-12 10:31:19,0,"chrome",2023-01-12 10:31:19,2023-01-12,"studies"
"11373",2023-01-12 10:31:18,0,"explorer",2023-01-12 10:31:18,2023-01-12,"other"
"11374",2023-01-12 10:25:18,358.98,"ONENOTE",2023-01-12 10:31:17,2023-01-12,"studies"
"11375",2023-01-12 10:25:06,10.323,"ShellExperienceHost",2023-01-12 10:25:17,2023-01-12,"other"
"11376",2023-01-12 10:25:05,0,"explorer",2023-01-12 10:25:05,2023-01-12,"other"
"11377",2023-01-12 10:24:31,33.315,"ONENOTE",2023-01-12 10:25:05,2023-01-12,"studies"
"11378",2023-01-12 10:24:11,18.531,"ShellExperienceHost",2023-01-12 10:24:30,2023-01-12,"other"
"11379",2023-01-12 10:24:10,0,"PickerHost",2023-01-12 10:24:10,2023-01-12,"other"
"11380",2023-01-12 10:24:05,4.318,"PickerHost",2023-01-12 10:24:10,2023-01-12,"other"
"11381",2023-01-12 10:17:18,405.305,"ONENOTE",2023-01-12 10:24:04,2023-01-12,"studies"
"11382",2023-01-12 10:17:17,0,"explorer",2023-01-12 10:17:17,2023-01-12,"other"
"11383",2023-01-12 10:16:25,51.284,"ONENOTE",2023-01-12 10:17:17,2023-01-12,"studies"
"11384",2023-01-12 10:16:09,14.183,"explorer",2023-01-12 10:16:24,2023-01-12,"other"
"11385",2023-01-12 10:15:20,47.908,"ONENOTE",2023-01-12 10:16:08,2023-01-12,"studies"
"11386",2023-01-12 10:15:11,8.737,"explorer",2023-01-12 10:15:20,2023-01-12,"other"
"11387",2023-01-12 10:15:07,2.183,"ShellExperienceHost",2023-01-12 10:15:10,2023-01-12,"other"
"11388",2023-01-12 10:12:07,178.957,"ONENOTE",2023-01-12 10:15:06,2023-01-12,"studies"
"11389",2023-01-12 10:11:52,14.267,"ShellExperienceHost",2023-01-12 10:12:07,2023-01-12,"other"
"11390",2023-01-12 10:11:51,0,"explorer",2023-01-12 10:11:51,2023-01-12,"other"
"11391",2023-01-12 10:09:49,120.652,"ONENOTE",2023-01-12 10:11:50,2023-01-12,"studies"
"11392",2023-01-12 10:09:48,0,"msedge",2023-01-12 10:09:48,2023-01-12,"studies"
"11393",2023-01-12 10:09:37,9.78,"ONENOTE",2023-01-12 10:09:47,2023-01-12,"studies"
"11394",2023-01-12 10:09:36,0,"msedge",2023-01-12 10:09:36,2023-01-12,"studies"
"11395",2023-01-12 10:06:04,211.48,"ONENOTE",2023-01-12 10:09:36,2023-01-12,"studies"
"11396",2023-01-12 10:05:59,3.271,"explorer",2023-01-12 10:06:03,2023-01-12,"other"
"11397",2023-01-12 10:05:57,1.105,"ShellExperienceHost",2023-01-12 10:05:59,2023-01-12,"other"
"11398",2023-01-12 09:58:38,438.089,"ONENOTE",2023-01-12 10:05:57,2023-01-12,"studies"
"11399",2023-01-12 09:58:37,0,"ONENOTE",2023-01-12 09:58:37,2023-01-12,"studies"
"11400",2023-01-12 09:58:36,0,"explorer",2023-01-12 09:58:36,2023-01-12,"other"
"11401",2023-01-12 09:56:43,111.259,"ONENOTE",2023-01-12 09:58:35,2023-01-12,"studies"
"11402",2023-01-12 09:56:41,1.089,"explorer",2023-01-12 09:56:43,2023-01-12,"other"
"11403",2023-01-12 09:56:37,3.283,"ShellExperienceHost",2023-01-12 09:56:41,2023-01-12,"other"
"11404",2023-01-12 09:56:31,4.381,"ShellExperienceHost",2023-01-12 09:56:36,2023-01-12,"other"
"11405",2023-01-12 09:56:27,3.264,"explorer",2023-01-12 09:56:31,2023-01-12,"other"
"11406",2023-01-12 09:56:26,0,"ShellExperienceHost",2023-01-12 09:56:26,2023-01-12,"other"
"11407",2023-01-12 09:49:52,392.539,"ONENOTE",2023-01-12 09:56:25,2023-01-12,"studies"
"11408",2023-01-12 09:49:50,1.102,"ONENOTE",2023-01-12 09:49:52,2023-01-12,"studies"
"11409",2023-01-12 09:49:46,3.286,"ONENOTE",2023-01-12 09:49:50,2023-01-12,"studies"
"11410",2023-01-12 09:49:43,1.085,"ONENOTE",2023-01-12 09:49:45,2023-01-12,"studies"
"11411",2023-01-12 09:49:39,3.245,"ONENOTE",2023-01-12 09:49:43,2023-01-12,"studies"
"11412",2023-01-12 09:49:38,0,"ONENOTE",2023-01-12 09:49:38,2023-01-12,"studies"
"11413",2023-01-12 09:49:37,0,"ONENOTE",2023-01-12 09:49:37,2023-01-12,"studies"
"11414",2023-01-12 09:48:38,57.802,"ONENOTE",2023-01-12 09:49:36,2023-01-12,"studies"
"11415",2023-01-12 09:48:36,1.1,"explorer",2023-01-12 09:48:38,2023-01-12,"other"
"11416",2023-01-12 09:39:56,519.175,"ONENOTE",2023-01-12 09:48:36,2023-01-12,"studies"
"11417",2023-01-12 09:39:52,2.23,"chrome",2023-01-12 09:39:55,2023-01-12,"studies"
"11418",2023-01-12 09:39:51,0,"msedge",2023-01-12 09:39:51,2023-01-12,"studies"
"11419",2023-01-12 09:39:49,1.132,"ONENOTE",2023-01-12 09:39:51,2023-01-12,"studies"
"11420",2023-01-12 09:39:46,1.129,"Spotify",2023-01-12 09:39:48,2023-01-12,"free time"
"11421",2023-01-12 09:39:43,2.224,"ShellExperienceHost",2023-01-12 09:39:46,2023-01-12,"other"
"11422",2023-01-12 09:39:42,0,"explorer",2023-01-12 09:39:42,2023-01-12,"other"
"11423",2023-01-12 09:39:39,2.213,"ShellExperienceHost",2023-01-12 09:39:42,2023-01-12,"other"
"11424",2023-01-12 09:38:19,78.608,"ONENOTE",2023-01-12 09:39:38,2023-01-12,"studies"
"11425",2023-01-12 09:38:17,1.121,"explorer",2023-01-12 09:38:19,2023-01-12,"other"
"11426",2023-01-12 09:36:16,119.848,"ONENOTE",2023-01-12 09:38:16,2023-01-12,"studies"
"11427",2023-01-12 09:36:15,0,"unknown",2023-01-12 09:36:15,2023-01-12,"other"
"11428",2023-01-12 09:36:07,6.717,"ONENOTE",2023-01-12 09:36:14,2023-01-12,"studies"
"11429",2023-01-12 09:36:06,0,"explorer",2023-01-12 09:36:06,2023-01-12,"other"
"11430",2023-01-12 09:21:37,867.336,"ONENOTE",2023-01-12 09:36:05,2023-01-12,"studies"
"11431",2023-01-12 09:21:35,1.139,"ONENOTE",2023-01-12 09:21:37,2023-01-12,"studies"
"11432",2023-01-12 09:21:32,2.237,"ONENOTE",2023-01-12 09:21:35,2023-01-12,"studies"
"11433",2023-01-12 09:17:56,214.363,"ONENOTE",2023-01-12 09:21:31,2023-01-12,"studies"
"11434",2023-01-12 09:17:55,0,"ONENOTE",2023-01-12 09:17:55,2023-01-12,"studies"
"11435",2023-01-12 09:17:52,2.259,"ONENOTE",2023-01-12 09:17:55,2023-01-12,"studies"
"11436",2023-01-12 09:17:51,0,"ONENOTE",2023-01-12 09:17:51,2023-01-12,"studies"
"11437",2023-01-12 09:17:46,3.39,"ONENOTE",2023-01-12 09:17:50,2023-01-12,"studies"
"11438",2023-01-12 09:17:45,0,"ONENOTE",2023-01-12 09:17:45,2023-01-12,"studies"
"11439",2023-01-12 09:17:40,3.367,"ONENOTE",2023-01-12 09:17:44,2023-01-12,"studies"
"11440",2023-01-12 09:17:38,1.148,"ONENOTE",2023-01-12 09:17:40,2023-01-12,"studies"
"11441",2023-01-12 09:17:18,19.118,"ONENOTE",2023-01-12 09:17:38,2023-01-12,"studies"
"11442",2023-01-12 09:17:13,3.326,"ONENOTE",2023-01-12 09:17:17,2023-01-12,"studies"
"11443",2023-01-12 09:17:09,3.332,"ONENOTE",2023-01-12 09:17:13,2023-01-12,"studies"
"11444",2023-01-12 09:17:08,0,"ONENOTE",2023-01-12 09:17:08,2023-01-12,"studies"
"11445",2023-01-12 09:17:07,0,"ONENOTE",2023-01-12 09:17:07,2023-01-12,"studies"
"11446",2023-01-12 09:17:03,2.204,"ONENOTE",2023-01-12 09:17:06,2023-01-12,"studies"
"11447",2023-01-12 09:16:48,14.454,"ONENOTE",2023-01-12 09:17:03,2023-01-12,"studies"
